maneuver xVelocity yVelocity xAcceleration yAcceleration class distPred diffSpeedPred timeGapPred accPred classPred distFollo diffSpeedFollo timeGapFollo accFollo classFollo distPredAdj diffSpeedPredAdj timeGapPredAdj accPredAdj classPredAdj distFolloAdj diffSpeedFolloAdj timeGapFolloAdj accFolloAdj classFolloAdj
1 21.95 -0.03 0.32 0.01 1 15.57 0.82 0.71 0.22 1 9.47 -2.42 0.48 0.42 1 57.96 12.44 2.64 0.22 1 29.24 11.65 0.87 0.26 1
1 42.16 -0.04 -0.55 -0.05 1 124.29 -7.12 2.95 0.04 1 130 -3.4 3.35 -0.04 1 155.92 -1.3 3.7 -0.3 1 163.78 0.86 3.81 0.04 1
1 24.29 -0.02 0.06 -0.01 0 24.63 6.29 1.01 0.14 1 61.54 -0.46 2.58 0.07 0 160.16 6.35 6.59 0.23 1 85.67 5.62 2.86 0.2 1
1 24.19 0 0.13 0.03 0 62.73 0.44 2.59 0.14 0 60.73 -0.54 2.57 0.05 0 258.36 6.76 10.68 0.03 1 -10.41 6.34 -0.34 0.22 1
1 24.49 0.01 0.15 0.04 0 64.03 0.57 2.61 0.13 0 123.01 -1.79 5.42 -0.03 0 36.51 8.53 1.49 0.19 1 -5.55 7.88 -0.17 0.31 1
1 22.87 -0.06 0.13 0.03 0 128.89 2.1 5.64 0.19 0 61.73 6.74 2.08 0.41 1 26.75 11.05 1.17 -0.02 1 -9.26 11.72 -0.27 0.45 1
1 23.6 -0.07 0.13 0 0 130.1 -0.07 5.51 0.03 0 49.66 -0.24 2.13 -0.37 0 29.97 11.1 1.27 0.35 1 8.9 8.35 0.28 0.39 1
1 23.18 -0.04 0.34 -0.02 0 51.22 0.67 2.21 0.13 0 36.11 -0.75 1.61 0.34 0 53.78 9.58 2.32 0.5 1 18.21 8.17 0.58 0.49 1
1 22.82 0.07 0.44 -0.01 0 37.49 0.76 1.64 0.34 0 15.57 0.27 0.67 -0.33 1 22.71 8.91 1 0.33 1 15.02 7.52 0.5 0.27 1
1 22.99 -0.2 0.34 0 1 20.71 1.92 0.9 0.26 0 99.34 3.52 3.75 0.53 1 6.54 7.79 0.28 0.14 1 7.74 7.12 0.26 0.59 1
1 30.46 0.02 0.01 0.03 1 95.38 3.94 3.13 -0.28 1 131.82 1.21 4.16 0.04 1 268.16 0 8.8 0 1 142.7 0 4.68 0 1
1 27.84 0.02 0.14 0.01 1 81.45 -2.49 2.93 0.24 1 110.89 -1.12 4.15 0.26 1 72.02 4.92 2.59 0.24 1 151.89 9.05 4.12 0.05 1
1 30.66 -0.02 -0.33 -0.03 1 124.64 -1.29 4.07 -0.22 1 41.23 2.92 1.23 -0.27 1 235.17 0 7.67 0 1 163.9 33.34 2.56 -0.36 1
1 26.72 -0.07 0.26 0.02 1 110.89 1.12 4.15 0.14 1 33.4 0.34 1.23 -0.44 1 186.65 6.04 6.99 0.24 1 36.86 10.17 1 0.05 1
1 33.58 -0.08 -0.27 0.03 1 41.23 -2.92 1.23 -0.33 1 82.24 -8.52 3.28 0.12 0 281.65 0 8.39 0 1 118.32 30.42 1.85 -0.36 1
1 27.3 0.06 0.41 0.02 1 34.14 -0.01 1.25 0.14 1 107.34 9.31 2.93 -0.03 1 32.46 10.61 1.19 0.26 1 -1.04 7.97 -0.03 0.23 1
1 33.32 -0.31 -0.24 -0.26 1 30.42 -4.3 0.91 0.04 1 377.46 0 11.33 0 1 31.88 0.71 0.96 -0.08 1 368.32 11.95 8.14 0.17 1
1 40.8 -0.07 -0.12 0.05 1 51.94 3.96 1.27 -0.39 1 186.26 -4.04 5.07 0.31 1 130.92 0 3.21 0 1 271.62 5.91 5.82 0.09 1
1 36.76 0.15 0.31 0.1 1 186.26 4.04 5.07 -0.12 1 45.51 -5.41 1.45 0.18 1 321.67 0 8.75 0 1 81.22 9.95 1.74 0.09 1
1 33.02 -0.05 0.38 0.09 1 92.22 6.43 2.79 0.4 1 36.84 5.41 0.96 0.45 1 86.23 17.06 2.61 0.02 1 278.47 2.81 7.77 0.15 1
1 24.49 -0.16 -0.16 -0.03 0 209.85 -2.09 8.57 -0.1 0 121.24 1.1 4.74 -0.23 0 189.69 7.33 7.75 -0.43 1 34.81 16.77 0.84 -0.41 1
1 28.37 -0.04 0.19 0 1 170.79 10.06 6.02 0.45 1 39.24 -0.88 1.43 0.08 1 303.26 21.71 10.69 0.02 1 58.72 7.46 1.64 0.15 1
1 28.43 0 0.24 0.03 1 43.69 0.98 1.54 0.21 1 125.97 0.69 4.33 0.29 1 12.76 8.31 0.45 0.16 1 137.52 8.34 3.74 -0.05 1
1 25.38 -0.03 -0.14 0.06 0 120.23 -1.06 4.74 -0.11 0 24.8 1.2 0.93 0.03 1 60.51 13.73 2.38 -0.43 1 2.28 14.85 0.06 -0.08 1
1 29.74 -0.02 0.22 -0.03 1 123.98 -0.7 4.17 0.27 1 84.92 2.29 2.65 0.22 1 3.66 7.52 0.12 0.35 1 64.19 8.5 1.68 0.22 1
1 33.17 -0.1 0.14 -0.04 1 71.14 -2.18 2.14 0.23 1 193.4 -0.71 5.96 0.2 1 28.46 6.76 0.86 0.01 1 20.49 6.97 0.51 0.05 1
1 33.76 0.1 0.2 -0.02 1 195.27 -0.03 5.78 0.2 1 112.24 -0.91 3.42 -0.34 1 200.68 6.61 5.94 -0.52 1 138.09 4.78 3.58 0.71 1
1 33.68 0.05 0.19 -0.07 1 115.47 -0.02 3.43 -0.11 1 156.4 -11.83 7.16 0.08 0 1.21 8.82 0.04 0.95 1 147.65 -5.39 5.22 0.13 1
1 22.38 -0.02 0.12 0.11 0 32.92 6.81 1.47 0.23 1 97.45 9.69 3.04 0.4 1 260.84 22.95 11.66 0.12 1 23.66 8.57 0.76 0.18 1
1 40.68 0 -0.27 0.06 1 264.72 3.33 6.51 -0.44 1 22.85 -1.08 0.58 -0.27 1 312.28 0 7.68 0 1 87.07 -0.07 2.14 0.55 1
1 39.6 0.22 -0.27 -0.12 1 22.85 1.08 0.58 -0.27 1 21.29 -0.69 0.55 -0.32 1 340.67 0 8.6 0 1 59.98 1.01 1.48 0.55 1
1 36.29 0.06 -0.38 0.01 1 28.7 1 0.79 -0.05 1 142.67 -10.63 5.56 -0.13 0 -4.59 7.17 -0.13 0.09 1 155.16 0.81 4.18 -0.44 1
1 26.01 0.16 -0.19 -0.05 0 119.7 10.78 4.6 -0.14 1 117.87 10.34 3.24 0.45 1 105.71 17.15 4.06 0.26 1 21.99 11.9 0.58 -0.31 1
1 34.62 0.02 0.36 0 1 314.8 0 9.09 0 1 71.23 -7.6 2.64 -0.06 1 314.8 0 9.09 0 1 83.97 -0.99 2.5 0.27 1
1 27.24 0.01 0.18 -0.05 1 119.2 9.36 4.38 0.34 1 145.7 -4.65 6.45 0.12 0 23.49 8.01 0.86 0.32 1 23.23 7.67 0.67 0.37 1
1 34.12 -0.05 -0.17 -0.05 1 90.18 2.97 2.64 -0.18 1 62.57 -0.85 1.88 -0.01 1 9.85 5.62 0.29 -0.2 1 13.27 5.65 0.33 -0.08 1
1 33.14 -0.06 -0.08 -0.01 1 63.78 -0.47 1.92 -0.39 1 122.57 -0.11 3.71 -0.01 1 70.76 6.05 2.14 -0.15 1 132.81 5.27 3.46 0.24 1
1 23.01 -0.1 0.12 0.09 0 161.22 4.94 7.01 0.4 1 56.42 -0.43 2.5 0.04 0 122.76 12.82 5.34 0.32 1 -5.76 5.63 -0.2 0.18 1
1 31.06 -0.12 -0.21 -0.07 1 125.16 0.86 4.03 -0.08 1 108.69 -5.45 4.24 -0.18 0 35.71 7.23 1.15 0.07 1 262.58 8.05 6.71 0.2 1
1 23.05 -0.02 0.14 -0.01 0 58.28 0.48 2.53 0.2 0 67.23 -0.54 2.99 0.08 0 5.72 5.78 0.25 0.56 1 1.56 5.13 0.06 0.31 1
1 25.57 -0.09 -0.19 -0.08 0 109.97 5.44 4.3 -0.22 1 144.12 -0.46 5.74 -0.17 0 151.86 12.73 5.94 0.07 1 140.4 13.59 3.59 0.22 1
1 23.35 0.01 0.1 0.02 0 70.48 0.49 3.02 0.18 0 134.13 -0.4 5.84 0.28 1 -9.41 4.12 -0.4 0.12 1 34.41 8.48 1.08 0.5 1
1 24.65 0.09 -0.08 -0.15 0 145.65 0.4 5.91 -0.11 0 27.9 9.62 0.81 0.17 1 20.17 13.78 0.82 -0.93 1 12.93 18.73 0.3 -1 1
1 23.28 0.03 0.24 -0.03 1 134.63 0.2 5.78 0.15 0 23.18 -0.34 1.01 0.09 1 10.44 3.89 0.45 0.57 1 -1.42 2.98 -0.05 0.29 1
1 24.11 0.03 0.02 -0.06 1 23.88 0.7 0.99 0.37 1 159.71 -0.97 6.9 0.95 0 31.61 4.62 1.31 0.35 1 15.32 6.78 0.5 -0.11 1
1 28.44 -0.07 -0.56 0.06 1 290.62 -4.88 10.22 -0.05 0 86.2 10.96 2.19 -0.33 1 57.93 12.93 2.04 -0.47 1 78.98 21.98 1.57 0.84 1
1 23.6 0.22 0.1 -0.11 0 24.39 6.25 1.03 -0.03 1 125.16 2.36 4.82 -0.01 1 81.24 8.04 3.44 0.08 1 -7.43 4.46 -0.26 0.19 1
1 26.51 0.02 0 0.03 1 112.9 -2.2 4.26 0.11 0 39.9 7.26 1.18 0.16 1 135.34 2.07 5.11 0.01 1 138.34 8.52 3.95 0.63 1
1 25.74 0.02 -0.07 0.04 1 153 6.24 5.94 -0.97 1 47.92 0.36 1.84 -0.14 1 5.12 9.43 0.2 -0.23 1 64.04 10.69 1.76 -0.06 1
1 25.2 -0.18 0.48 -0.05 1 49.46 -0.2 1.96 -0.18 1 152.59 1.19 5.78 -0.14 0 7.21 10.7 0.29 0.33 1 170.35 22.28 3.59 -0.31 1
1 28.6 0.01 0.19 0.01 1 122.42 -2.4 4.28 -0.11 1 93.44 4.66 2.81 -0.11 1 9.32 7.96 0.33 0.36 1 12.38 7.68 0.34 0.44 1
1 33.17 0.05 -0.22 0 1 71.28 -3.86 2.15 0.11 1 156.11 -9.44 6.58 -0.02 0 51.56 3.8 1.55 0.01 1 51.43 1.56 1.48 0.44 1
1 24.93 0.02 -0.18 0.01 0 147.01 -0.68 5.9 -0.19 1 220.1 -2.52 9.82 0.31 0 138.84 15.1 5.57 -0.16 1 216.98 0.72 8.46 0.1 0
1 23.9 -0.04 0.13 0.06 0 178.98 8.93 7.49 -0.03 1 33.91 -0.15 1.43 0 0 -0.95 6.71 -0.04 0.14 1 56.17 5.33 1.92 0.13 1
1 23.83 0.01 -0.12 0.06 0 36.37 0.84 1.53 0.19 0 128.8 0.11 5.38 0.1 0 7.17 6.52 0.3 0.18 1 -2.99 7.15 -0.1 0.45 0
1 22.71 0.03 0.01 -0.09 0 223.35 1.98 9.83 -0.15 0 28.55 1.47 1.18 0.22 1 -1.74 2.9 -0.08 -0.11 0 30.61 9.49 0.95 -0.07 1
1 23.07 0 -0.5 -0.01 1 22.07 -0.86 0.96 -0.16 0 94.37 2.68 3.66 0.68 0 24.46 6.23 1.06 -0.77 1 13.14 9.79 0.4 -0.58 1
1 24 -0.12 0.13 0.05 0 128.89 -0.24 5.37 -0.12 0 10.86 0.17 0.45 0.21 1 33.79 4.79 1.41 0.12 1 10.08 6.04 0.34 0.34 1
1 24.42 -0.07 0.1 0.05 1 10.49 0.09 0.43 0.14 0 80 0.69 3.19 0.03 1 18.18 5.98 0.74 -0.08 1 2.86 6.29 0.09 0.31 1
1 25.35 0.03 -0.23 0 0 65.87 -3.39 2.6 0.12 1 179.61 2.68 6.41 0.15 0 37.99 6.3 1.5 -0.1 1 51.3 12.68 1.35 -0.55 1
1 25.58 0.06 0.28 0.04 1 78.18 -0.45 3.06 0.22 1 95.63 -0.01 3.74 0.05 1 9.58 2.7 0.37 0.44 1 14.88 1.71 0.55 0.47 1
1 25.59 0.1 -0.07 -0.18 1 95.81 0.35 3.74 0.29 1 13.59 0.38 0.52 0.05 1 16.27 3.78 0.64 -0.33 1 27.19 5.26 0.88 0.16 1
1 26.16 0.03 0.12 0.05 1 12.45 0.04 0.48 0.11 1 122.78 1.49 4.44 0.1 1 4.16 4.42 0.16 -0.37 1 16.27 5.62 0.51 -0.19 1
1 27.84 -0.04 -0.23 -0.01 0 170.84 -3 6.14 -0.04 0 22.21 0.07 0.8 -0.14 1 128.79 7.13 4.63 -0.53 1 75.92 14.36 1.8 -0.21 1
1 27.91 -0.04 -0.14 -0.03 1 22.21 -0.07 0.8 -0.23 0 35.39 0.47 1.25 0.15 1 158.48 7.06 5.68 -0.53 1 49.16 14.29 1.16 -0.21 1
1 28.11 -0.08 -0.36 0.1 1 31.06 -1.17 1.1 0 1 132.29 7.54 3.71 -0.01 1 36.99 12.4 1.32 -0.57 1 3.52 11.66 0.09 -0.36 1
1 22.91 0.04 0.09 0.02 0 72.31 11.96 3.16 0.32 1 23.35 -0.22 1.03 0.14 0 -9.4 9.24 -0.41 0.15 1 41.64 9.52 1.28 0.3 1
1 22.3 0.22 0.16 0.01 0 22.63 0.38 1.01 0.1 0 39.53 0.19 1.76 0.07 0 5.31 9.39 0.24 0.2 1 33.73 9.46 1.06 0.21 1
1 22.71 -0.03 0.13 0.02 0 39.45 -0.09 1.74 0.14 0 38.57 -0.84 1.76 -0.01 1 19.65 9.57 0.87 0.3 1 42.44 12.8 1.2 0.29 1
1 21.88 -0.01 0.01 -0.04 1 39.93 1.03 1.82 0.13 0 30.23 4.11 1.16 -0.16 1 11.99 14.01 0.55 0.2 1 23.25 13.49 0.66 0.01 1
1 24.32 0.01 0.4 0 0 16.52 3.76 0.68 0.09 1 36.87 -0.39 1.54 0.11 1 0.36 8 0.01 0.73 1 4.3 7.8 0.13 0.78 1
1 24.19 0.02 0.07 -0.03 1 37.76 0.38 1.56 0.08 0 50.46 1.1 2 0.13 1 12.27 9.05 0.51 1.12 1 15.62 5.65 0.52 0.2 1
1 29.84 0.07 -0.17 -0.02 1 185.13 -6.55 6.2 -0.12 0 131.4 3.38 3.96 0.2 1 271.3 0 9.09 0 1 105.21 7.72 2.8 -0.06 1
1 25.79 -0.05 0.12 0 1 46.53 -1.33 1.8 0.04 1 87.35 4.58 2.88 -0.03 1 20.65 4.95 0.8 0.39 1 20.6 5.3 0.66 0.38 1
1 32.51 0 -0.12 -0.01 1 23.89 3.2 0.73 -0.47 1 202.98 -6.13 7.69 0.04 0 49.04 3.8 1.51 -0.42 1 222.51 -1.98 7.29 0.25 1
1 30.26 -0.07 -0.09 0.04 1 73.66 -4.27 2.43 0 1 91.9 -3.83 3.48 0.01 1 31.17 1.6 1.03 0.35 1 -0.32 1.38 -0.01 0.37 1
1 29.26 -0.08 0.53 -0.04 1 35.49 -0.67 1.21 0.47 1 182.86 4.1 5.48 0.24 1 124.06 4.85 4.24 0.47 1 195.8 0 6.69 0 1
1 25.99 -0.08 -0.17 0.03 0 225.19 6.11 8.66 -0.1 1 83.94 0.04 3.22 0.11 0 -8.49 4.29 -0.33 -0.26 1 12.14 4.86 0.39 -0.29 1
1 24.63 0.08 -0.14 0.03 0 79.6 -0.35 3.23 -0.11 0 269.46 9.4 7.92 0.02 1 97.06 7.86 3.94 0.4 1 283.85 0 11.52 0 1
1 27.13 0.01 0.23 -0.04 1 116.29 9.37 4.29 0.29 1 117.43 15.42 2.76 0.7 1 174.84 0 6.44 0 1 226.54 15.5 5.31 0.45 1
1 31.82 0.04 -0.29 -0.1 1 127.39 0 4 0 1 237.67 -5.47 9.02 -0.03 0 -3.74 3.07 -0.12 -0.29 1 274.33 3.98 7.66 0.05 1
1 34.64 0.08 0.29 0.01 1 81.01 10.02 2.34 0.03 1 34.16 1.26 0.95 -0.22 1 192.53 11.7 5.56 0.81 1 60.12 6.19 1.47 0.76 1
1 35.9 -0.04 -0.22 -0.02 1 34.16 -1.26 0.95 0.29 1 94.36 -7.73 3.35 0.13 1 230.83 10.44 6.43 0.81 1 20.81 4.93 0.51 0.76 1
1 28.33 -0.02 0.23 -0.05 1 101 7.37 3.57 -0.22 1 32.46 3.99 1 0 1 80.08 13.13 2.83 0.67 1 28.01 11.88 0.7 0.62 1
1 25.91 -0.1 -0.16 0.06 0 254.16 5.37 9.81 -0.01 1 86.34 -1.32 3.51 0.06 0 263.99 8.09 10.19 -0.22 1 -9.65 9.32 -0.27 -0.37 1
1 26.94 0.06 0.14 -0.05 0 144.37 3.95 5.36 0.22 1 179.16 -5.19 8.24 -0.05 0 61.02 14.81 2.27 0.74 1 89.06 5.51 2.74 0.27 1
1 24.64 0.04 -0.03 0.02 0 87.96 1.08 3.57 -0.15 0 24.3 1.38 0.93 0.33 1 32.09 10.76 1.3 -0.05 1 7.92 12.45 0.21 0.01 1
1 22.36 0.1 0.13 0.03 0 214.35 5.73 9.59 0.24 0 123.75 -0.41 5.64 0.42 0 13.27 10.38 0.59 0.45 1 52.32 7.16 1.77 0.26 1
1 23.02 0.01 0.1 0.01 0 124.36 0.11 5.4 0.13 0 118.4 1.34 4.86 -0.03 1 15.87 7.06 0.69 0.41 1 138.3 12.04 3.94 0.18 1
1 23.62 0 -0.18 -0.03 0 215.16 6.22 9.11 -0.62 1 61.71 0.46 2.56 -0.17 0 179.62 19.68 7.6 -0.93 1 129.14 10.91 3.74 0.05 1
1 23.99 -0.09 -0.17 -0.11 0 61.46 -0.47 2.56 -0.21 0 69.31 5.78 2.33 -0.04 1 261.37 18.79 10.89 -1.07 1 49.83 10.57 1.44 0.04 1
1 24.31 0.07 -0.04 0.02 1 116.83 -1.17 4.81 0.11 0 47.52 1.01 1.88 0.08 1 158.88 6.26 6.54 0.39 1 2.96 11.01 0.08 0.21 1
1 25.44 -0.04 -0.09 -0.09 1 39.77 -0.16 1.56 0.02 1 216.94 7.49 6.59 0 1 130.19 11.67 5.12 0.24 1 225.92 0 8.88 0 1
1 32.01 0 -0.61 -0.02 1 143.06 5.8 4.47 -0.89 1 85.49 -6.68 3.38 -0.13 0 7.2 8.5 0.22 -0.51 1 61.67 1.78 1.83 -0.13 1
1 24.4 0.03 -0.12 -0.03 0 65.88 6.14 2.7 -0.33 1 154.3 7.83 4.79 0.57 1 187.1 13.6 7.67 -0.41 1 24.96 10.03 0.72 -0.33 1
1 31.06 -0.1 -0.46 -0.13 1 90.32 -7.66 2.91 -0.18 0 150.48 -7.99 6.52 -0.13 0 26.31 3.77 0.85 -0.36 1 239.58 1.56 7.34 0.35 1
1 23.07 0.05 -0.13 -0.04 0 150.48 7.99 6.52 -0.46 1 60.58 3.5 2.28 0.05 0 182.25 11.76 7.9 -0.36 1 77.78 9.55 2.38 0.35 1
1 26.51 -0.05 -0.14 -0.04 0 54.03 -3.63 2.04 -0.13 0 36.79 -3.13 1.57 -0.12 0 268.35 7.69 10.12 -0.32 1 -10.35 6.25 -0.32 -0.32 1
1 41.76 0.02 0.45 0.06 1 112.35 0 2.69 0 1 106.03 -2.5 2.7 0.33 1 112.35 0 2.69 0 1 286.07 -8.16 8.51 0.05 1
1 23.24 -0.08 -0.12 0.03 0 41.2 3.03 1.77 -0.2 0 13.92 -0.19 0.6 -0.01 0 26.9 8.48 1.16 0.14 1 28.07 11.65 0.8 0.59 1
1 39.26 0.03 0.33 -0.1 1 106.03 2.5 2.7 0.45 1 132.54 -15.93 5.68 0.14 1 223.32 0 5.69 0 1 175.19 -5.66 5.21 0.05 1
1 22.13 0.03 -0.14 0.04 0 29.05 0.23 1.31 0.18 0 250.34 2 10.37 -0.13 0 62.96 9.13 2.85 0.16 1 290.99 3.61 11.3 0.04 0
1 24.01 0.12 0.07 0.02 1 216.65 17.13 9.02 0.33 1 150.57 -0.88 6.51 0.19 1 3.16 10.18 0.13 0.09 1 56.93 10.03 1.67 0.27 1
1 23.55 0.16 0.14 0.06 1 152.62 0.72 6.48 0.21 1 13.61 -0.41 0.59 0.15 1 23.82 10.57 1.01 0.36 1 55.08 9.88 1.65 0.21 1
1 23.7 0.06 0.29 -0.01 1 14.34 0.14 0.61 0.12 1 81.26 -1.67 3.69 0.05 1 68.97 10.83 2.91 0.1 1 11.17 10.42 0.33 0.39 1
1 24.02 0.02 -0.14 -0.01 0 248.67 -1.92 10.35 0.05 0 37.01 1.11 1.47 0.97 0 288.59 -1.49 12.01 0.22 0 31.7 1.76 1.23 0 0
1 22.16 0.02 0.06 -0.01 1 84.57 1.91 3.82 0.18 1 24.33 -0.39 1.12 0.13 0 3.49 9.6 0.16 0.54 1 22.87 8.03 0.76 0.32 1
1 24.13 -0.03 -0.18 0.02 0 26.9 -1.19 1.11 -0.1 0 179.49 -0.35 7.55 0.07 0 -8 0.6 -0.33 -0.2 0 3.14 0.62 0.13 -0.11 1
1 21.94 -0.02 0.1 -0.02 0 24.96 0.31 1.14 0.09 1 25.28 0.01 1.15 0.08 1 7.42 8.81 0.34 0.54 1 9.7 7.07 0.33 0.65 1
1 22.04 -0.03 0.17 0.03 1 25.5 -0.05 1.16 0.04 0 9.94 -0.76 0.47 0.41 1 16.95 7.49 0.77 0.63 1 1.25 5.04 0.05 0.54 1
1 22.46 -0.18 0.37 -0.07 1 11.46 0.13 0.51 0.08 1 64.73 7.27 2.18 0.21 1 23.6 6.77 1.05 0.69 1 -4.11 8.89 -0.13 -0.52 1
1 23.5 -0.1 -0.11 0.01 0 179.62 -0.22 7.64 -0.22 0 93.99 8.91 2.9 -0.23 1 -17.24 2.36 -0.73 -0.18 0 18.14 3.18 0.68 0.05 1
1 30.76 0.08 0.1 0.02 1 89.85 1.29 2.92 -0.13 1 103.02 0.83 3.26 0.25 1 116.69 7.64 3.79 -0.39 1 115.71 0 3.76 0 1
1 26.1 0.09 -0.14 0.13 0 175.05 1.59 6.71 -0.93 1 35.37 0.26 1.34 -0.03 0 113.82 5.55 4.36 -0.53 1 8.99 7.6 0.27 -0.46 1
1 25.59 -0.05 -0.14 0.01 0 33.1 -0.47 1.29 -0.15 0 140.51 5.5 4.52 -0.11 1 29.23 7.69 1.14 -0.34 1 -7.16 8.15 -0.21 -0.31 1
1 29.68 -0.09 0.16 0.05 1 85.58 0.04 2.88 0.17 1 111.32 -3.25 4.21 0.45 1 289.46 0 9.75 0 1 44.88 2.38 1.4 0.16 1
1 29.05 -0.11 -0.2 -0.11 1 97.16 -4.72 3.34 -0.12 0 138.3 2.78 4.34 -0.43 1 63.04 6.17 2.17 -0.56 1 248.45 11.24 6.17 0 1
1 29.26 -0.03 0.04 0 1 124.85 1.55 4.27 0.2 1 172.2 -6.73 7.64 0.2 0 15 3.82 0.51 0.25 1 7.7 3.92 0.23 0.15 1
1 31.83 -0.04 -0.43 -0.11 1 138.3 -2.78 4.34 -0.2 1 105.29 0.34 3.27 -0.08 1 205.89 3.39 6.47 -0.56 1 105.6 8.46 2.62 0 1
1 22.8 -0.1 0.14 -0.01 0 181.78 6.58 7.97 0.15 1 24.24 -0.48 1.09 -0.09 0 143.5 10.71 6.29 0.26 1 26.05 14.39 0.7 0.28 1
1 31.1 0.06 -0.3 -0.05 1 99.09 -1.9 3.19 -0.31 1 114.87 -5.92 4.56 0.01 0 34.58 7.61 1.11 -0.76 1 151.95 -0.06 4.9 0.13 1
1 22.24 0.02 0.05 0.02 0 25.66 0.75 1.15 0.08 0 25.61 0.72 1.12 0.27 1 24.32 15.59 1.09 0.32 1 36.6 5.54 1.32 0.1 0
1 22.85 -0.08 -0.08 -0.03 1 24.8 1.07 1.09 0.26 0 117.21 -0.69 5.29 0.24 0 6.79 5.68 0.3 0.2 0 14.22 4.82 0.51 0.29 1
1 24.44 -0.08 -0.2 -0.08 0 142.44 5.16 5.83 -0.38 1 128.15 2.27 4.8 -0.07 0 215.85 12.11 8.83 -0.17 1 -11.81 5.84 -0.39 -0.24 1
1 22.53 -0.14 0.13 0 0 118.22 0.24 5.25 0.02 1 23.78 -0.83 1.1 0.22 0 108.7 5.89 4.82 0.52 1 -9.6 4.45 -0.36 0.13 0
1 22.5 -0.19 0.2 -0.07 0 26.38 0.49 1.17 0.1 0 64.66 0.53 2.81 0.08 0 -5.98 5.34 -0.27 0.65 1 26.51 4.1 1 0.21 1
1 25.8 0.02 -0.16 -0.05 0 114.17 -2.17 4.43 -0.12 0 103.31 11.25 2.79 -0.21 1 28.84 21.81 1.12 -0.43 1 157.49 10.49 4.34 -0.12 1
1 23.64 0 0.13 0.05 0 62.89 -0.41 2.66 0.14 0 85.81 -0.5 3.71 0.15 0 9.86 4.56 0.42 0.25 1 4.66 3.12 0.17 0.17 1
1 24.8 -0.05 -0.16 -0.02 0 88.55 5.79 3.57 -0.73 1 215.6 13.59 5.62 -0.04 1 27.62 12.06 1.11 -0.19 1 -6.68 9.68 -0.19 -0.06 1
1 37.39 0.05 -0.39 -0.01 1 166.11 -13.12 4.44 -0.12 0 97.89 -1.31 2.71 -0.12 1 28.41 -0.62 0.76 -0.28 1 134.46 2.43 3.38 -0.31 1
1 35.82 0.18 -0.29 -0.05 1 99.32 1.05 2.77 -0.49 1 58.33 -10.24 2.28 -0.05 0 131.55 0.68 3.67 -0.19 1 25.7 3.68 0.65 -0.23 1
1 24.7 -0.14 -0.21 -0.06 0 111.18 9.36 4.5 -0.3 1 120.27 0.91 4.7 0.14 0 103.76 13.93 4.2 -0.12 1 104.67 15.33 2.61 -0.22 1
1 25.1 -0.07 0.18 -0.04 0 37.91 14.86 1.51 0.65 1 186.42 -1.5 7.9 0.26 0 59.79 13.74 2.38 0.06 1 7.83 12.29 0.21 0.57 1
1 24.48 -0.08 -0.14 0.04 0 104.97 -1.8 4.29 -0.16 0 233.38 9.42 6.88 -0.11 1 35.32 8.83 1.44 -0.12 1 172.72 15.8 4.29 -0.08 1
1 24.25 -0.01 0.13 0 0 191.48 1.36 7.9 0.16 0 74.07 -1.59 3.27 0 0 9.78 8.49 0.4 0.37 1 -2.61 9.02 -0.08 0.25 1
1 23.51 0.07 0.13 -0.07 0 88.47 1.99 3.76 0.12 0 183.89 1.86 7.25 0.1 1 52.84 11.25 2.25 -0.28 0 6.46 10.43 0.19 0.22 1
1 25.6 -0.11 -0.05 0 1 171.65 -0.85 6.71 0.17 0 82.13 5.18 2.67 0.14 1 199.54 12.52 7.79 0.42 1 199.21 9.54 5.67 0.18 1
1 30.78 0.04 0.14 0.03 1 82.13 -5.18 2.67 -0.05 1 57.63 0.71 1.83 0.14 1 286.12 7.34 9.3 0.42 1 112.43 4.36 3.2 0.18 1
1 31.49 -0.02 0.14 -0.03 1 57.63 -0.71 1.83 0.14 1 48.01 0.77 1.49 0.12 1 348.4 6.63 11.06 0.42 1 50.56 3.65 1.44 0.18 1
1 33.69 -0.01 0.33 0.06 1 42.88 -0.48 1.27 0.3 1 45.93 -1.84 1.44 0.2 1 13.7 3.9 0.41 0.81 1 225.68 7.96 5.42 0.23 1
1 31.85 0.02 0.2 -0.03 1 45.93 1.84 1.44 0.33 1 148.37 -0.64 4.75 0.25 1 63.87 5.74 2.01 0.81 1 176.31 9.8 4.23 0.23 1
1 32.24 0.01 0.2 -0.05 1 151.79 0.89 4.71 0.32 1 177.58 0.21 5.47 0.26 1 17.5 9.79 0.54 -0.32 1 78.27 6.56 2.02 0.49 1
1 32.43 -0.22 -0.1 0.06 1 274.78 0 8.47 0 1 125.97 11.83 2.85 -0.19 1 274.78 0 8.47 0 1 78.19 18.08 1.55 -0.44 1
1 23.34 0.05 0.15 -0.05 0 63.23 9.23 2.71 0.19 1 53.03 0.81 2.2 0.25 1 6.19 12.88 0.27 0.51 1 64.47 3.19 2.43 0.23 0
1 30.93 0.01 -0.24 -0.03 1 285.24 0 9.22 0 1 100.32 -6.22 4.06 -0.21 0 11.97 7.16 0.39 0.24 1 83.87 0.99 2.63 0.14 1
1 24.6 0.06 0.13 0.05 1 50.06 -0.87 2.03 0.07 0 82.56 -1.1 3.51 0.36 0 112.1 13.01 4.56 0.06 1 -3.72 2.9 -0.14 0.31 0
